run_id,timestamp,random_seed,seed_group,workload_type,traffic_intensity,cache_size_mb,cache_policy,memory_allocation_mb,memory_policy,thread_count,cpu_cores,queue_depth,io_parallelism,request_size_kb,io_scheduler,read_write_ratio,block_size_kb,garbage_collection,gc_aggressiveness,over_provisioning_pct,compression_enabled,compression_level,checksum_enabled,encryption_enabled,adaptive_scheduler,dynamic_cache,predictive_prefetch,advanced_gc,thermal_policy,thermal_limit_c,power_profile,scheduler_type,load_balancing,recovery_mode,automatic_recovery,retry_strategy,max_retries,timing_jitter_ms,timeout_jitter_ms,request_arrival_rate,burst_probability,stress_level,ambient_temperature_c,background_cpu_load_pct,background_memory_load_pct,power_variation_pct,voltage_variation_pct,fault_injection_type,fault_injection_probability,fault_injection_severity,transient_fault,cpu_utilization_pct,memory_utilization_pct,cache_hit_rate_pct,queue_utilization_pct,average_latency_ms,p95_latency_ms,p99_latency_ms,power_consumption_w,device_temperature_c,thermal_throttle_pct,throughput_gbps,execution_time_sec,error_count,timeout_count,recovery_events,data_integrity_errors,watchdog_events,pass_fail,failure_type,reliability_score,performance_score,execution_log,config_aux_01,config_aux_02,config_aux_03,config_aux_04,config_aux_05,config_aux_06,config_aux_07,config_aux_08,config_aux_09,config_aux_10,config_aux_11,config_aux_12,config_aux_13,config_aux_14,config_aux_15,config_aux_16,config_aux_17,config_aux_18,config_aux_19,config_aux_20,config_aux_21,config_aux_22,config_aux_23,config_aux_24,config_aux_25,config_aux_26,config_aux_27,config_aux_28,config_aux_29,config_aux_30,config_aux_31,config_aux_32,config_aux_33,config_aux_34,config_aux_35,config_aux_36,config_aux_37,config_aux_38,config_aux_39,config_aux_40
22,2026-01-01 5:15:00,37080,20,STRESS_TEST,HIGH,512,ADAPTIVE,12288,DYNAMIC,18,16,256,17,1024,PRIORITY,58.11216619,32,1,1,29.45515255,0,6,1,0,0,1,0,1,AGGRESSIVE,85,PERFORMANCE,DYNAMIC,STATIC,BASIC,0,NONE,7,41.75110775,26.82308364,4597.723784,0.1504316225,9,18.72118628,45.73435161,37.66871589,2.754516858,1.119687103,NONE,0.01494656797,7,0,67.15029787,70.22801334,63.68780808,90.83941401,3.849435892,5.670254929,7.305748323,13.25775211,41.21513111,0,9.137708089,449.053158,0,0,0,0,0,PASS,NONE,0.6684117716,94.93401526,[2026-01-01 05:15:00] INFO  Test execution started | [2026-01-01 05:15:00] INFO  Workload initialized: STRESS_TEST | [2026-01-01 05:15:00] INFO  Queue depth: 256 | [2026-01-01 05:15:00] INFO  Cache hit rate: 63.7% | [2026-01-01 05:15:00] WARN  Queue utilization exceeded 90% | [2026-01-01 05:15:00] INFO  Throughput: 9.14 GB/s | [2026-01-01 05:15:00] PASS  Test execution completed,58,71,90,88,54,27,80,69,28,95,80,98,46,78,74,66,85,34,91,83,46,93,24,47,1,16,52,48,31,16,49,61,48,15,92,1,84,45,50,20
23,2026-01-01 5:30:00,18255,15,STRESS_TEST,HIGH,1024,ADAPTIVE,12288,ADAPTIVE,61,32,96,11,1024,PRIORITY,49.3815648,32,1,9,16.40172937,0,4,1,1,1,1,1,1,BALANCED,80,BALANCED,DYNAMIC,DYNAMIC,BASIC,1,FIXED,0,33.99852457,92.13377839,4496.854583,0.2216307737,10,24.38811025,47.4196181,32.18458463,-3.150191531,0.6437484478,NONE,0.01131409816,6,0,91.42922713,61.30856348,75.11029585,43.13225025,2.460099298,4.809130554,8.149012518,13.58666301,48.83419172,0,9.214206609,439.3376077,0,0,0,0,0,PASS,NONE,0.9937072426,99.31762733,[2026-01-01 05:30:00] INFO  Test execution started | [2026-01-01 05:30:00] INFO  Workload initialized: STRESS_TEST | [2026-01-01 05:30:00] INFO  Queue depth: 96 | [2026-01-01 05:30:00] INFO  Cache hit rate: 75.1% | [2026-01-01 05:30:00] INFO  Throughput: 9.21 GB/s | [2026-01-01 05:30:00] PASS  Test execution completed,97,31,82,44,0,93,28,15,100,27,68,49,71,59,76,44,81,84,72,94,49,44,8,11,89,40,38,44,1,99,95,94,69,8,90,5,7,43,29,88
24,2026-01-01 5:45:00,92677,17,BURST_TRAFFIC,MEDIUM,256,ADAPTIVE,16384,STATIC,44,8,8,45,4,DYNAMIC,56.66808242,1024,1,3,9.322639522,0,4,1,0,1,1,0,0,RELAXED,80,PERFORMANCE,FIFO,STATIC,NONE,1,FIXED,6,11.93613844,49.05768046,4220.344063,0.6121889483,3,21.95573941,28.14273997,22.75186954,4.205360499,0.05032398796,NONE,0.01101682729,3,0,73.60949726,44.77698532,73.21259904,26.08801743,1.554808566,2.145848234,2.910065002,17.88191848,38.2986705,0,8.421214322,429.7568359,0,0,0,0,0,PASS,NONE,0.9991839469,97.95456101,[2026-01-01 05:45:00] INFO  Test execution started | [2026-01-01 05:45:00] INFO  Workload initialized: BURST_TRAFFIC | [2026-01-01 05:45:00] INFO  Queue depth: 8 | [2026-01-01 05:45:00] INFO  Cache hit rate: 73.2% | [2026-01-01 05:45:00] INFO  Throughput: 8.42 GB/s | [2026-01-01 05:45:00] PASS  Test execution completed,7,65,37,11,24,80,74,13,53,24,43,18,3,30,6,18,67,10,55,76,96,97,69,87,80,86,78,25,21,65,75,95,30,48,33,89,74,13,74,44
25,2026-01-01 6:00:00,78157,17,BURST_TRAFFIC,HIGH,1024,STATIC,2048,DYNAMIC,2,32,8,61,256,DYNAMIC,53.58311627,128,1,2,22.28940703,1,5,1,1,0,0,0,0,AGGRESSIVE,85,PERFORMANCE,PRIORITY,DYNAMIC,BASIC,0,FIXED,2,88.01346653,85.7696618,6043.779904,0.4197012656,1,27.78134982,23.71703347,44.44493704,-6.586129739,-0.9479582519,NONE,0.01139895056,5,0,75.17236269,59.5569866,69.72803071,27.25553294,1.688569254,2.856119655,4.396375794,18.3331419,43.418921,0,7.998475051,426.4356608,0,0,0,0,0,PASS,NONE,0.9150903649,95.28349988,[2026-01-01 06:00:00] INFO  Test execution started | [2026-01-01 06:00:00] INFO  Workload initialized: BURST_TRAFFIC | [2026-01-01 06:00:00] INFO  Queue depth: 8 | [2026-01-01 06:00:00] INFO  Cache hit rate: 69.7% | [2026-01-01 06:00:00] INFO  Throughput: 8.00 GB/s | [2026-01-01 06:00:00] PASS  Test execution completed,34,88,86,56,75,37,3,41,89,80,51,94,88,57,78,36,31,100,26,15,34,69,50,72,67,48,93,65,62,73,60,9,89,94,83,77,66,6,3,66
26,2026-01-01 6:15:00,64387,7,MIXED_IO,HIGH,512,PREDICTIVE,1024,STATIC,38,4,192,49,32,STATIC,44.31934529,4,1,3,19.28213684,1,4,0,1,1,1,1,1,RELAXED,85,BALANCED,DYNAMIC,STATIC,BASIC,1,NONE,4,30.59090028,68.93429887,7318.775864,0.09908142252,1,30.90818245,1.092253644,11.21497482,3.491912841,-0.8126499795,NONE,0.008650707287,1,0,78.10146973,81.26571197,82.95774262,82.58052788,3.448897278,5.252106119,8.219583227,14.44090588,42.95572385,0,9.587376142,433.0739877,10,2,2,0,1,FAIL,IO_TIMEOUT,0.6542311433,81.82758076,[2026-01-01 06:15:00] INFO  Test execution started | [2026-01-01 06:15:00] INFO  Workload initialized: MIXED_IO | [2026-01-01 06:15:00] INFO  Queue depth: 192 | [2026-01-01 06:15:00] INFO  Cache hit rate: 83.0% | [2026-01-01 06:15:00] ERROR IO TIMEOUT | [2026-01-01 06:15:00] INFO  Recovery attempt initiated | [2026-01-01 06:15:00] FAIL  Test execution failed,33,64,6,22,50,2,99,86,79,79,94,69,9,9,60,17,45,96,61,38,21,9,60,26,97,48,68,34,54,84,81,13,32,28,75,81,72,35,49,74
27,2026-01-01 6:30:00,40242,2,RANDOM_WRITE,MEDIUM,1024,PREDICTIVE,12288,STATIC,29,8,32,14,4,DYNAMIC,15.36850123,512,1,8,5.275698218,0,5,1,0,1,1,0,0,BALANCED,90,PERFORMANCE,PRIORITY,DYNAMIC,ADVANCED,1,EXPONENTIAL,7,8.567907479,30.23523901,2519.654307,0.07727815166,6,36.46722744,19.85120953,40.32978934,3.575386269,-3.155748816,NONE,0.004787268241,3,0,54.9454423,38.54733173,79.44464029,16.5681545,2.080049137,2.957231444,4.198306024,13.22959349,57.08197124,0,9.636078627,435.3652398,0,0,0,0,0,PASS,NONE,0.9814276344,100,[2026-01-01 06:30:00] INFO  Test execution started | [2026-01-01 06:30:00] INFO  Workload initialized: RANDOM_WRITE | [2026-01-01 06:30:00] INFO  Queue depth: 32 | [2026-01-01 06:30:00] INFO  Cache hit rate: 79.4% | [2026-01-01 06:30:00] INFO  Throughput: 9.64 GB/s | [2026-01-01 06:30:00] PASS  Test execution completed,32,19,78,95,99,48,36,92,10,81,20,18,5,5,92,33,7,15,88,74,5,65,58,92,54,70,24,26,85,57,99,37,76,4,93,13,96,43,62,76
28,2026-01-01 6:45:00,82277,17,SEQUENTIAL_WRITE,MEDIUM,1024,PREDICTIVE,16384,ADAPTIVE,16,8,1,55,1024,DYNAMIC,10.62680157,512,1,10,19.06316657,1,4,1,1,1,1,1,0,BALANCED,70,PERFORMANCE,PRIORITY,STATIC,BASIC,1,FIXED,5,11.72702903,26.29457876,4074.379475,0.1974412392,1,32.19968352,40.9094351,17.52355818,-0.289566718,-0.02206699408,NONE,0.002034413848,7,0,73.54368216,43.37085432,86.32991717,16.16974537,0.974475343,1.859375483,2.287912979,17.46743653,50.13112606,0,7.881817282,424.3921901,0,0,0,0,0,PASS,NONE,0.9492426972,98.87992759,[2026-01-01 06:45:00] INFO  Test execution started | [2026-01-01 06:45:00] INFO  Workload initialized: SEQUENTIAL_WRITE | [2026-01-01 06:45:00] INFO  Queue depth: 1 | [2026-01-01 06:45:00] INFO  Cache hit rate: 86.3% | [2026-01-01 06:45:00] INFO  Throughput: 7.88 GB/s | [2026-01-01 06:45:00] PASS  Test execution completed,18,71,23,10,45,28,17,71,83,55,42,57,33,10,67,22,64,81,36,74,93,40,74,71,67,12,92,33,25,83,8,50,24,10,14,81,18,70,97,97
29,2026-01-01 7:00:00,54543,3,MIXED_IO,MEDIUM,256,STATIC,2048,DYNAMIC,51,4,32,31,64,DYNAMIC,36.31511063,256,0,8,17.69702157,1,2,1,1,1,0,0,0,AGGRESSIVE,75,PERFORMANCE,FIFO,DYNAMIC,ADVANCED,1,FIXED,0,31.90459369,69.36015388,3730.298515,0.2455388134,8,27.14306119,35.39976853,12.59755822,0.3118219061,0.5463935371,MEMORY,0.1483673752,9,0,71.22834371,68.95359593,68.67539419,30.77817998,1.87410291,3.498290931,5.350527318,14.29538214,49.29701341,0,9.14049853,443.5524894,0,0,0,0,0,PASS,NONE,0.9737064634,100,[2026-01-01 07:00:00] INFO  Test execution started | [2026-01-01 07:00:00] INFO  Workload initialized: MIXED_IO | [2026-01-01 07:00:00] INFO  Queue depth: 32 | [2026-01-01 07:00:00] INFO  Cache hit rate: 68.7% | [2026-01-01 07:00:00] INFO  Throughput: 9.14 GB/s | [2026-01-01 07:00:00] PASS  Test execution completed,15,8,83,1,5,81,30,29,87,45,15,13,82,19,32,80,12,31,92,68,81,63,0,89,43,86,7,14,71,9,0,83,95,67,36,37,18,84,71,3
30,2026-01-01 7:15:00,44342,2,SEQUENTIAL_READ,MEDIUM,128,STATIC,12288,DYNAMIC,44,8,128,16,8,STATIC,88.81139427,512,1,4,13.72696446,1,8,1,1,1,0,1,1,AGGRESSIVE,90,PERFORMANCE,PRIORITY,STATIC,BASIC,1,EXPONENTIAL,3,70.01282742,23.0685384,4836.623994,0.1035055455,7,30.32496975,19.25354149,4.831762648,-2.551539846,0.7782510702,NONE,0.01660293114,8,0,63.77295205,67.91617112,79.05609173,48.72959832,2.437750706,4.450399278,7.602144141,13.31553949,50.9144023,0,9.355801693,437.9941698,0,0,0,0,0,PASS,NONE,0.9463636062,100,[2026-01-01 07:15:00] INFO  Test execution started | [2026-01-01 07:15:00] INFO  Workload initialized: SEQUENTIAL_READ | [2026-01-01 07:15:00] INFO  Queue depth: 128 | [2026-01-01 07:15:00] INFO  Cache hit rate: 79.1% | [2026-01-01 07:15:00] INFO  Throughput: 9.36 GB/s | [2026-01-01 07:15:00] PASS  Test execution completed,95,74,68,27,60,99,12,56,31,1,7,100,52,64,93,67,88,90,36,15,38,45,92,55,85,95,36,52,58,43,76,86,59,61,11,92,37,46,38,48
31,2026-01-01 7:30:00,45046,6,SEQUENTIAL_READ,HIGH,1024,STATIC,8192,DYNAMIC,30,8,96,28,64,DYNAMIC,100,64,1,9,27.69077226,1,3,0,0,1,0,0,0,AGGRESSIVE,85,BALANCED,PRIORITY,DYNAMIC,ADVANCED,1,EXPONENTIAL,7,23.49653625,95.50360202,4195.465614,0.2307520915,8,29.80768529,39.58477742,26.61411946,0.2157009311,-0.9213111354,NONE,0.01990497941,4,1,79.21792509,67.97052786,90.73227617,50.40360277,1.934406092,3.84147593,5.359951331,13.41726086,53.10085786,0,10.33143161,438.1050422,1,0,0,0,0,PASS,NONE,0.9578490541,100,[2026-01-01 07:30:00] INFO  Test execution started | [2026-01-01 07:30:00] INFO  Workload initialized: SEQUENTIAL_READ | [2026-01-01 07:30:00] INFO  Queue depth: 96 | [2026-01-01 07:30:00] INFO  Cache hit rate: 90.7% | [2026-01-01 07:30:00] INFO  Throughput: 10.33 GB/s | [2026-01-01 07:30:00] PASS  Test execution completed,9,27,5,98,73,96,82,51,80,95,47,77,96,28,63,50,35,89,33,95,58,83,79,46,27,30,73,33,31,70,74,65,85,19,50,22,6,37,87,48
32,2026-01-01 7:45:00,22724,4,STRESS_TEST,MEDIUM,64,PREDICTIVE,16384,DYNAMIC,24,16,128,42,256,STATIC,63.54309898,4,1,3,28.89889881,1,3,1,1,0,1,1,1,BALANCED,65,EFFICIENCY,DYNAMIC,DYNAMIC,BASIC,1,FIXED,9,35.83812336,11.16652013,5540.035043,0.2078239767,7,34.10570857,31.53582846,5.109012552,-0.01312898946,-0.4137303205,NONE,0.001308642899,9,0,63.31992687,55.22079107,69.62229435,54.33799629,3.136104637,4.354630458,7.719446072,12.41681155,53.53396884,0,9.028845617,442.8820559,1,0,0,0,0,PASS,NONE,0.8696352672,96.2513329,[2026-01-01 07:45:00] INFO  Test execution started | [2026-01-01 07:45:00] INFO  Workload initialized: STRESS_TEST | [2026-01-01 07:45:00] INFO  Queue depth: 128 | [2026-01-01 07:45:00] INFO  Cache hit rate: 69.6% | [2026-01-01 07:45:00] INFO  Throughput: 9.03 GB/s | [2026-01-01 07:45:00] PASS  Test execution completed,2,66,79,65,12,78,89,15,42,92,1,100,52,59,12,31,42,13,54,88,27,53,11,98,21,19,61,39,37,59,2,20,1,48,96,50,61,93,69,27
33,2026-01-01 8:00:00,9214,14,SEQUENTIAL_READ,LOW,1024,ADAPTIVE,2048,STATIC,15,16,96,42,64,STATIC,85.12161715,1024,1,7,14.17594888,1,1,1,1,0,1,0,1,BALANCED,75,EFFICIENCY,FIFO,STATIC,ADVANCED,1,EXPONENTIAL,10,41.51102096,61.7377883,1106.955318,0.1216404625,2,36.28209676,31.10665869,22.20243955,3.781785539,1.245616711,NONE,0.009013551869,3,0,51.86927889,54.37991685,88.52481669,32.2799597,2.33422676,4.135516118,4.950922805,12.10715318,47.41771742,0,9.632578563,427.6941883,0,0,0,0,0,PASS,NONE,0.9533557566,100,[2026-01-01 08:00:00] INFO  Test execution started | [2026-01-01 08:00:00] INFO  Workload initialized: SEQUENTIAL_READ | [2026-01-01 08:00:00] INFO  Queue depth: 96 | [2026-01-01 08:00:00] INFO  Cache hit rate: 88.5% | [2026-01-01 08:00:00] INFO  Throughput: 9.63 GB/s | [2026-01-01 08:00:00] PASS  Test execution completed,97,87,8,48,69,10,40,17,96,53,22,26,16,75,30,89,83,83,81,46,13,13,21,13,8,11,98,94,30,60,1,60,18,36,69,59,70,47,93,56
34,2026-01-01 8:15:00,55459,19,MIXED_IO,LOW,512,ADAPTIVE,4096,DYNAMIC,41,4,8,33,256,DYNAMIC,66.4542394,32,1,10,20.28203218,0,7,0,1,1,1,0,1,AGGRESSIVE,80,PERFORMANCE,PRIORITY,DYNAMIC,BASIC,0,EXPONENTIAL,9,9.687079313,77.28756619,2113.54198,0.1992647982,2,18.48982692,11.35907981,8.683479104,1.42865607,0.7854889559,NONE,0.01653168793,8,0,53.48450882,53.44519017,69.95779865,5.840308786,1.345332361,2.324206067,3.763315199,13.95933911,30.37556662,0,8.248100004,429.5568631,1,0,0,0,0,PASS,NONE,0.9878228734,96.15464248,[2026-01-01 08:15:00] INFO  Test execution started | [2026-01-01 08:15:00] INFO  Workload initialized: MIXED_IO | [2026-01-01 08:15:00] INFO  Queue depth: 8 | [2026-01-01 08:15:00] INFO  Cache hit rate: 70.0% | [2026-01-01 08:15:00] INFO  Throughput: 8.25 GB/s | [2026-01-01 08:15:00] PASS  Test execution completed,0,89,62,42,90,88,70,41,12,80,79,65,33,37,48,15,99,15,12,25,18,82,29,61,94,11,85,76,49,30,62,24,36,54,67,63,56,71,74,34
35,2026-01-01 8:30:00,88789,9,MIXED_IO,HIGH,64,PREDICTIVE,8192,ADAPTIVE,55,4,64,30,32,STATIC,32.69211203,64,1,7,14.41552738,1,9,0,1,0,1,0,0,AGGRESSIVE,80,BALANCED,DYNAMIC,DYNAMIC,BASIC,1,NONE,4,33.4024034,123.061211,7600.829242,0.2316719975,4,28.40837485,6.386214903,41.23807493,-2.971060028,0.2227750471,NONE,0.01059792071,4,1,78.12687449,60.21655424,66.47879709,38.29819652,2.190525297,3.623846359,5.318937633,13.12464858,42.82103128,0,8.655658491,433.2132913,0,0,0,0,0,PASS,NONE,0.9576218882,96.36367178,[2026-01-01 08:30:00] INFO  Test execution started | [2026-01-01 08:30:00] INFO  Workload initialized: MIXED_IO | [2026-01-01 08:30:00] INFO  Queue depth: 64 | [2026-01-01 08:30:00] INFO  Cache hit rate: 66.5% | [2026-01-01 08:30:00] INFO  Throughput: 8.66 GB/s | [2026-01-01 08:30:00] PASS  Test execution completed,39,23,97,48,57,16,58,5,72,94,100,40,46,39,8,52,77,5,43,18,95,83,79,71,99,88,84,92,45,31,28,19,20,98,98,47,26,11,52,100
36,2026-01-01 8:45:00,6382,2,RANDOM_READ,LOW,1024,STATIC,16384,STATIC,43,32,64,35,16,STATIC,82.09156989,16,1,7,15.37201765,1,1,1,0,1,0,1,0,BALANCED,80,BALANCED,PRIORITY,STATIC,NONE,0,FIXED,3,15.92392972,122.7978411,2432.079021,0.2234464326,2,38.87576429,44.92962747,8.386177193,4.460493805,0.09066896595,NONE,0.01510881535,1,0,66.94531176,40.75469262,71.14104611,27.46181412,2.469517012,4.786983737,6.72372847,12.76014432,52.58697559,0,9.006943793,430.1845951,0,0,0,0,0,PASS,NONE,0.9759486888,100,[2026-01-01 08:45:00] INFO  Test execution started | [2026-01-01 08:45:00] INFO  Workload initialized: RANDOM_READ | [2026-01-01 08:45:00] INFO  Queue depth: 64 | [2026-01-01 08:45:00] INFO  Cache hit rate: 71.1% | [2026-01-01 08:45:00] INFO  Throughput: 9.01 GB/s | [2026-01-01 08:45:00] PASS  Test execution completed,26,20,91,74,27,93,67,93,2,37,57,62,19,96,16,54,15,26,100,49,45,78,31,29,72,34,51,13,44,90,34,56,9,51,7,93,20,53,22,55
37,2026-01-01 9:00:00,85830,10,RECOVERY_TEST,HIGH,512,ADAPTIVE,12288,STATIC,1,16,256,48,128,DYNAMIC,64.69060056,64,1,9,27.79026523,0,5,1,1,0,1,0,0,BALANCED,80,BALANCED,DYNAMIC,DYNAMIC,BASIC,1,FIXED,5,24.62665103,33.22097304,8478.060177,0.0611340051,6,39.91268201,49.3790349,32.407661,3.197711537,0.3049246315,NONE,0.01524657837,4,0,74.87928474,71.47098843,78.70432877,95.93505905,3.800585844,6.507827726,9.660795267,15.58471698,60.40284953,0,9.434651262,438.2288896,0,0,0,0,0,PASS,NONE,0.7020128304,100,[2026-01-01 09:00:00] INFO  Test execution started | [2026-01-01 09:00:00] INFO  Workload initialized: RECOVERY_TEST | [2026-01-01 09:00:00] INFO  Queue depth: 256 | [2026-01-01 09:00:00] INFO  Cache hit rate: 78.7% | [2026-01-01 09:00:00] WARN  Queue utilization exceeded 90% | [2026-01-01 09:00:00] INFO  Throughput: 9.43 GB/s | [2026-01-01 09:00:00] PASS  Test execution completed,97,27,96,52,0,96,62,14,21,66,54,9,26,27,22,68,53,1,26,63,7,15,0,16,5,68,31,30,40,27,86,86,47,53,78,39,54,81,90,38
38,2026-01-01 9:15:00,82764,4,RANDOM_READ,LOW,2048,ADAPTIVE,4096,DYNAMIC,43,8,8,15,8,DYNAMIC,77.66878381,128,1,1,14.67250831,1,5,1,1,1,1,0,0,BALANCED,75,BALANCED,FIFO,STATIC,NONE,0,FIXED,2,43.91988161,189.7394456,2551.91143,0.05954562449,6,29.38026164,34.73474639,5.44156916,1.636303195,1.501698296,NONE,0.01410201265,4,1,52.61171336,43.59814502,89.25741025,9.711242758,1.059085631,1.451177567,2.257102203,10.54971281,42.60582841,0,8.61745277,432.3607845,1,0,0,0,0,PASS,NONE,0.9580580894,100,[2026-01-01 09:15:00] INFO  Test execution started | [2026-01-01 09:15:00] INFO  Workload initialized: RANDOM_READ | [2026-01-01 09:15:00] INFO  Queue depth: 8 | [2026-01-01 09:15:00] INFO  Cache hit rate: 89.3% | [2026-01-01 09:15:00] INFO  Throughput: 8.62 GB/s | [2026-01-01 09:15:00] PASS  Test execution completed,26,75,37,74,12,69,15,99,22,93,25,52,100,74,50,96,61,98,53,72,43,32,83,46,94,72,100,46,1,44,8,100,13,75,57,26,0,92,49,57
39,2026-01-01 9:30:00,27676,16,RECOVERY_TEST,MEDIUM,256,STATIC,4096,DYNAMIC,29,8,16,19,32,STATIC,32.41380599,8,1,5,22.03641357,0,8,0,0,1,0,1,1,BALANCED,85,PERFORMANCE,DYNAMIC,DYNAMIC,ADVANCED,1,FIXED,10,2.405372762,135.327207,4013.143177,0.2345062818,3,24.00140397,46.86615311,21.21417394,-2.320484938,2.039615008,MEMORY,0.08843048452,1,0,60.28287657,51.76489287,68.78601091,23.17471396,2.081603197,2.98565214,3.941458101,13.30924998,41.04311331,0,7.851428165,435.6414294,0,0,0,0,0,PASS,NONE,0.9842124664,95.82398018,[2026-01-01 09:30:00] INFO  Test execution started | [2026-01-01 09:30:00] INFO  Workload initialized: RECOVERY_TEST | [2026-01-01 09:30:00] INFO  Queue depth: 16 | [2026-01-01 09:30:00] INFO  Cache hit rate: 68.8% | [2026-01-01 09:30:00] INFO  Throughput: 7.85 GB/s | [2026-01-01 09:30:00] PASS  Test execution completed,5,21,51,14,95,26,93,25,96,64,29,97,15,71,38,76,28,17,67,85,79,11,92,100,62,48,65,100,48,24,17,99,37,24,82,6,4,37,79,45
40,2026-01-01 9:45:00,63167,7,HEAVY_LOAD,HIGH,64,ADAPTIVE,2048,STATIC,44,16,8,46,256,PRIORITY,39.89741997,64,1,5,7.983293644,1,5,1,0,1,1,0,1,BALANCED,80,PERFORMANCE,PRIORITY,DYNAMIC,ADVANCED,0,FIXED,1,49.32925544,46.82636129,7098.492405,0.2850270239,7,29.59494836,24.86289875,12.50567804,1.116387851,0.3163271534,NONE,0.005638297723,5,0,88.94290998,70.8600748,69.10926621,25.77836278,1.953807907,3.50370174,5.315121739,18.30242585,52.1186468,0,8.882930269,434.7572273,0,0,0,0,0,PASS,NONE,0.9958909938,99.04040999,[2026-01-01 09:45:00] INFO  Test execution started | [2026-01-01 09:45:00] INFO  Workload initialized: HEAVY_LOAD | [2026-01-01 09:45:00] INFO  Queue depth: 8 | [2026-01-01 09:45:00] INFO  Cache hit rate: 69.1% | [2026-01-01 09:45:00] INFO  Throughput: 8.88 GB/s | [2026-01-01 09:45:00] PASS  Test execution completed,26,7,88,21,99,75,57,48,49,31,96,70,53,85,92,86,71,94,0,82,18,92,54,11,58,29,23,22,48,77,2,3,99,45,94,36,62,37,25,95
41,2026-01-01 10:00:00,16523,3,RANDOM_READ,MEDIUM,128,ADAPTIVE,4096,DYNAMIC,25,4,16,47,8,PRIORITY,97.33878596,8,1,5,9.682243037,1,9,0,1,1,1,1,1,RELAXED,90,BALANCED,FIFO,STATIC,BASIC,1,FIXED,1,24.42935315,61.01134161,1822.417061,0.2757729499,8,25.19658654,13.64828371,8.81423236,-2.638311984,-2.040402299,NONE,0.01173335271,4,0,61.4883647,56.87925498,69.46881954,19.07661682,1.94724578,3.458967176,4.711449174,13.59573271,47.99004797,0,9.391513062,440.568626,1,0,0,0,0,PASS,NONE,0.9734642497,100,[2026-01-01 10:00:00] INFO  Test execution started | [2026-01-01 10:00:00] INFO  Workload initialized: RANDOM_READ | [2026-01-01 10:00:00] INFO  Queue depth: 16 | [2026-01-01 10:00:00] INFO  Cache hit rate: 69.5% | [2026-01-01 10:00:00] INFO  Throughput: 9.39 GB/s | [2026-01-01 10:00:00] PASS  Test execution completed,64,64,64,40,21,82,11,74,64,39,5,6,59,33,89,38,21,52,58,50,11,26,46,93,28,85,37,63,12,65,10,82,45,65,64,52,54,13,87,15
42,2026-01-01 10:15:00,75809,9,RANDOM_READ,HIGH,256,ADAPTIVE,16384,ADAPTIVE,27,2,96,40,16,STATIC,93.46559763,512,1,8,24.93091554,1,2,1,0,1,1,0,1,BALANCED,90,BALANCED,DYNAMIC,DYNAMIC,BASIC,1,EXPONENTIAL,9,19.38686029,80.21056843,5997.099119,0.02678126508,5,33.18268245,1.7142835,21.37389768,2.103992364,1.229961772,NONE,0.01622204487,9,0,57.13733831,58.955138,73.16377733,56.30432568,2.677268187,4.531092345,7.954589796,12.94045791,50.33302942,0,9.526719041,433.0897542,0,0,0,0,0,PASS,NONE,0.9607570079,100,[2026-01-01 10:15:00] INFO  Test execution started | [2026-01-01 10:15:00] INFO  Workload initialized: RANDOM_READ | [2026-01-01 10:15:00] INFO  Queue depth: 96 | [2026-01-01 10:15:00] INFO  Cache hit rate: 73.2% | [2026-01-01 10:15:00] INFO  Throughput: 9.53 GB/s | [2026-01-01 10:15:00] PASS  Test execution completed,92,92,1,65,28,91,72,87,0,67,88,95,76,86,91,83,25,73,50,72,99,35,94,97,0,21,30,93,99,12,63,52,81,22,11,23,23,44,83,66
43,2026-01-01 10:30:00,70053,13,SEQUENTIAL_WRITE,LOW,1024,PREDICTIVE,2048,STATIC,29,8,32,50,16,DYNAMIC,9.831274438,128,1,8,19.48535836,0,2,1,0,1,1,0,0,AGGRESSIVE,85,EFFICIENCY,DYNAMIC,DYNAMIC,ADVANCED,1,EXPONENTIAL,2,43.10717178,90.48796735,1273.701602,0.1202181939,6,31.21893349,22.51204176,19.25487243,-1.492196875,-0.9353369708,NONE,0.002930864511,10,0,56.14595925,50.92640915,78.7153919,14.93457169,1.541112017,2.173574428,3.70473759,12.58030744,50.6121745,0,9.769739575,433.3220034,0,0,0,0,0,PASS,NONE,0.9476914497,100,[2026-01-01 10:30:00] INFO  Test execution started | [2026-01-01 10:30:00] INFO  Workload initialized: SEQUENTIAL_WRITE | [2026-01-01 10:30:00] INFO  Queue depth: 32 | [2026-01-01 10:30:00] INFO  Cache hit rate: 78.7% | [2026-01-01 10:30:00] INFO  Throughput: 9.77 GB/s | [2026-01-01 10:30:00] PASS  Test execution completed,50,13,47,19,81,16,55,31,88,50,26,86,11,32,73,52,71,86,87,49,13,20,22,5,93,31,24,61,42,58,99,98,17,65,27,14,14,6,47,16
